event_dt,event_ts,latitude,longitude,temperature_C,salinity_ppt,tide,do_mg_l
2021-01-14,11:42:00,24.43557,-77.69735,25.2,38.1,Falling,6.6
2021-01-14,11:45:00,24.43258,-77.69712,25.2,38.1,Falling,6.6
2021-01-14,11:59:00,24.43557,-77.69735,25.2,38.1,Falling,6.6
2021-01-14,12:17:00,24.43571,-77.69467,25.2,38.1,Falling,6.6
2021-01-14,12:25:00,24.43407,-77.69467,25.2,38.1,Falling,6.6
2021-01-14,12:27:00,24.43243,-77.6944,25.2,38.1,Falling,6.6
2021-01-14,12:30:00,24.43112,-77.69735,25.3,38.1,Falling,6.84
2021-01-14,12:32:00,24.43258,-77.69712,25.2,38.1,Falling,6.6
2021-01-14,13:06:00,24.43571,-77.69467,25.3,38.1,Falling,6.84
2021-01-14,13:08:00,24.43407,-77.69467,25.3,38.1,Falling,6.84
2021-01-14,13:10:00,24.43243,-77.6944,25.3,38.1,Falling,6.84
2021-01-14,13:15:00,24.43557,-77.69735,25.3,38.1,Falling,6.84
2021-01-14,13:16:00,24.43112,-77.69735,25.4,38.1,Falling,7
2021-01-14,13:19:00,24.43258,-77.69712,25.3,38.1,Falling,6.84
2021-01-14,13:55:00,24.43571,-77.69467,25.4,38.1,Falling,7
2021-01-14,13:57:00,24.43407,-77.69467,25.4,38.1,Falling,7
2021-01-14,13:59:00,24.43243,-77.6944,25.4,38.1,Falling,7
2021-01-14,14:02:00,24.43557,-77.69735,25.4,38.1,Falling,7
2021-01-14,14:04:00,24.43112,-77.69735,25.5,38.1,Falling,7
2021-01-14,14:07:00,24.43258,-77.69712,25.4,38.1,Falling,7
2021-01-14,14:29:00,24.43112,-77.69735,25.6,38.1,Falling,7.27
2021-01-14,14:39:00,24.43571,-77.69467,25.5,38.1,Falling,7
2021-01-14,14:42:00,24.43407,-77.69467,25.5,38.1,Falling,7
2021-01-14,14:44:00,24.43243,-77.6944,25.5,38.1,Falling,7
2021-01-14,14:48:00,24.43557,-77.69735,25.5,38.1,Falling,7
2021-01-14,14:50:00,24.43258,-77.69712,25.5,38.1,Falling,7
2021-01-14,15:20:00,24.43571,-77.69467,25.6,38.1,Falling,7.27
2021-01-14,15:21:00,24.43407,-77.69467,25.6,38.1,Falling,7.27
2021-01-14,15:23:00,24.43243,-77.6944,25.6,38.1,Falling,7.27
2021-01-14,15:26:00,24.43557,-77.69735,25.6,38.1,Falling,7.27
2021-01-14,15:29:00,24.43112,-77.69735,25.5,38.1,Falling,7.35
2021-01-14,15:31:00,24.43258,-77.69712,25.6,38.1,Falling,7.27
2021-01-14,16:08:00,24.43571,-77.69467,25.5,38.1,Low,7.35
2021-01-14,16:10:00,24.43407,-77.69467,25.5,38.1,Low,7.35
2021-01-14,16:13:00,24.43243,-77.6944,25.5,38.1,Low,7.35
2021-01-14,16:16:00,24.43557,-77.69735,25.5,38.1,Low,7.35
2021-01-14,16:18:00,24.43112,-77.69735,25.4,38.1,Low,7
2021-01-14,16:20:00,24.43258,-77.69712,25.5,38.1,Low,7.35
2021-01-14,16:54:00,24.43571,-77.69467,25.4,38.1,Rising,7
2021-01-14,16:59:00,24.43407,-77.69467,25.4,38.1,Rising,7
2021-01-14,17:02:00,24.43243,-77.6944,25.4,38.1,Rising,7
2021-01-14,17:08:00,24.43557,-77.69735,25.4,38.1,Rising,7
2021-01-14,17:11:00,24.43112,-77.69735,25.4,38.1,Rising,7
2021-01-14,17:14:00,24.43258,-77.69712,25.4,38.1,Rising,7
2021-03-04,14:53:00,24.57944,-77.69111,24.9,NA,Falling,NA
2021-03-04,15:01:00,24.58416,-77.69004,24.9,NA,Falling,NA
2021-03-04,15:04:00,24.58194,-77.69075,24.9,NA,Falling,NA
2021-03-04,15:09:00,24.5822,-77.69053,24.9,NA,Falling,NA
2021-03-04,15:10:00,24.57823,-77.69087,24.9,NA,Falling,NA
2021-03-04,15:42:00,24.57944,-77.69111,24.9,NA,Falling,NA
2021-03-04,15:42:00,24.58416,-77.69004,24.9,NA,Falling,NA
2021-03-04,15:45:00,24.5822,-77.69053,24.9,NA,Falling,NA
2021-03-04,15:46:00,24.58194,-77.69075,24.9,NA,Falling,NA
2021-03-04,15:50:00,24.57823,-77.69087,24.9,NA,Falling,NA
2021-03-04,16:13:00,24.57944,-77.69111,24.9,NA,Falling,NA
2021-03-04,16:18:00,24.57823,-77.69087,24.9,NA,Falling,NA
2021-03-04,16:27:00,24.58194,-77.69075,24.9,NA,Falling,NA
2021-03-04,16:28:00,24.5822,-77.69053,24.9,NA,Falling,NA
2021-03-04,16:32:00,24.58416,-77.69004,24.9,NA,Falling,NA
2021-03-04,17:01:00,24.58416,-77.69004,24.9,NA,Falling,NA
2021-03-04,17:05:00,24.5822,-77.69053,24.9,NA,Falling,NA
2021-03-04,17:11:00,24.58194,-77.69075,24.9,NA,Falling,NA
2021-03-04,17:12:00,24.57944,-77.69111,24.9,NA,Falling,NA
2021-03-04,17:14:00,24.57823,-77.69087,24.9,NA,Falling,NA
2021-03-04,17:40:00,24.58416,-77.69004,24.9,NA,Falling,NA
2021-03-04,17:43:00,24.5822,-77.69053,24.9,NA,Falling,NA
2021-03-04,17:47:00,24.58194,-77.69075,24.9,NA,Falling,NA
2021-03-04,17:49:00,24.57944,-77.69111,24.9,NA,Falling,NA
2021-03-04,17:52:00,24.57823,-77.69087,24.9,NA,Falling,NA
2021-04-08,09:01:00,24.54883,-77.63503,24.2,37.8,NA,NA
2021-04-08,09:26:00,24.54883,-77.63503,24.2,37.8,NA,NA
2021-04-08,09:58:00,24.54883,-77.63503,24.2,37.8,NA,NA
2021-04-08,10:36:00,24.54883,-77.63503,24.2,37.8,NA,NA
2021-04-08,11:50:00,24.54883,-77.63503,24.2,37.8,NA,NA
2021-04-08,12:09:00,24.54883,-77.63503,24.2,37.8,NA,NA
2021-04-08,13:16:00,24.54883,-77.63503,24.2,37.8,NA,NA
2021-04-08,15:37:00,24.4965,-77.69732,24.2,37.8,NA,NA
2021-04-09,08:33:00,24.53355,-77.69488,24.5,36.8,High,NA
2021-04-09,08:45:00,24.53616,-77.69376,24.5,36.8,High,NA
2021-04-09,08:53:00,24.52809,-77.69783,24.5,36.8,High,NA
2021-04-09,08:55:00,24.52988,-77.69695,24.5,36.8,High,NA
2021-04-09,08:57:00,24.53185,-77.6962,24.5,36.8,High,NA
2021-04-09,09:47:00,24.53355,-77.69488,24.5,38,Falling,NA
2021-04-09,10:04:00,24.52809,-77.69783,24.5,38,Falling,NA
2021-04-09,10:14:00,24.52988,-77.69695,24.5,38,Falling,NA
2021-04-09,10:16:00,24.53185,-77.6962,24.5,38,Falling,NA
2021-04-09,10:20:00,24.53616,-77.69376,24.5,38,Falling,NA
2021-04-09,10:56:00,24.52809,-77.69783,24.5,38,Falling,NA
2021-04-09,10:59:00,24.52988,-77.69695,24.5,38,Falling,NA
2021-04-09,11:01:00,24.53185,-77.6962,24.5,38,Falling,NA
2021-04-09,11:05:00,24.53355,-77.69488,24.5,38,Falling,NA
2021-05-27,10:19:00,26.90566,-79.9699,27,NA,NA,NA
2021-05-27,11:20:00,26.90566,-79.9699,27,NA,NA,NA
2021-05-27,12:19:00,26.90566,-79.9699,27,NA,NA,NA
2021-05-27,14:30:00,26.90566,-79.9699,27,NA,NA,NA
2021-05-27,15:22:00,26.90566,-79.9699,27,NA,NA,NA
2021-05-28,10:00:00,26.90566,-79.9699,27,NA,NA,NA
2021-05-28,10:30:00,26.90566,-79.9699,27,NA,NA,NA
2021-05-28,12:30:00,26.90566,-79.9699,27,NA,NA,NA
2021-05-28,13:00:00,26.90566,-79.9699,27,NA,NA,NA
2021-06-20,14:27:00,24.49774,-77.70568,29,NA,Rising,NA
2021-06-20,14:36:00,24.49,-77.70869,29.7,NA,Rising,NA
2021-06-20,14:40:00,24.49369,-77.7057,29.2,NA,Rising,NA
2021-06-20,15:11:00,24.49774,-77.70568,28.8,NA,Rising,NA
2021-06-20,15:14:00,24.49774,-77.70568,28.3,NA,Rising,NA
2021-06-20,15:21:00,24.49,-77.70869,28.8,NA,Rising,NA
2021-06-20,15:25:00,24.49369,-77.7057,28.3,NA,Rising,NA
2021-06-20,15:46:00,24.49369,-77.7057,27.7,NA,Rising,NA
2021-06-20,15:56:00,24.49774,-77.70568,28.3,NA,Rising,NA
2021-06-20,16:04:00,24.49369,-77.7057,28,NA,Rising,NA
2021-06-20,16:21:00,24.49,-77.70869,28.3,NA,Rising,NA
2021-06-20,16:44:00,24.49774,-77.70568,28,NA,Rising,NA
2021-06-20,17:00:00,24.49369,-77.7057,27.7,NA,Rising,NA
2021-06-20,17:04:00,24.49,-77.70869,28.3,NA,Rising,NA
2021-06-21,08:17:00,24.57845,-77.69319,27.4,NA,Falling,NA
2021-06-21,08:25:00,24.58036,-77.6934,27.2,NA,Falling,NA
2021-06-21,08:35:00,24.5823,-77.69397,27.3,NA,Falling,NA
2021-06-21,08:37:00,24.58465,-77.69494,27.2,NA,Falling,NA
2021-06-21,08:40:00,24.58713,-77.69433,27.2,NA,Falling,NA
2021-06-21,09:13:00,24.58036,-77.6934,27.3,NA,Falling,NA
2021-06-21,09:25:00,24.5823,-77.69397,27.2,NA,Falling,NA
2021-06-21,09:25:00,24.57845,-77.69319,27.7,NA,Falling,NA
2021-06-21,09:30:00,24.58465,-77.69494,27.2,NA,Falling,NA
2021-06-21,09:31:00,24.58713,-77.69433,27.2,NA,Falling,NA
2021-06-21,09:57:00,24.58713,-77.69433,28.3,NA,Falling,NA
2021-06-21,10:22:00,24.5823,-77.69397,28.3,NA,Falling,NA
2021-06-21,10:23:00,24.58465,-77.69494,28.3,NA,Falling,NA
2021-06-21,10:35:00,24.57845,-77.69319,28.3,NA,Falling,NA
2021-06-21,10:37:00,24.58036,-77.6934,28.3,NA,Falling,NA
2021-06-21,10:41:00,24.58465,-77.69494,28.3,NA,Falling,NA
2021-06-21,10:56:00,24.58713,-77.69433,28.3,NA,Falling,NA
2021-06-21,11:07:00,24.5823,-77.69397,28.3,NA,Falling,NA
2021-06-21,11:20:00,24.57845,-77.69319,28.3,NA,Falling,NA
2021-06-21,11:23:00,24.58036,-77.6934,28.3,NA,Falling,NA
2021-06-21,11:25:00,24.5823,-77.69397,28.3,NA,Falling,NA
2021-06-21,11:54:00,24.58465,-77.69494,28.3,NA,Low,NA
2021-06-21,11:55:00,24.58713,-77.69433,28.3,NA,Falling,NA
2021-06-21,12:03:00,24.57845,-77.69319,28.3,NA,Rising,NA
2021-06-21,12:06:00,24.58036,-77.6934,28.3,NA,Rising,NA
2021-06-21,12:08:00,24.5823,-77.69397,28.3,NA,Rising,NA
2021-06-21,12:38:00,24.58713,-77.69433,28.3,NA,Rising,NA
2021-06-22,08:25:00,24.49428,-77.70491,27.2,NA,Falling,NA
2021-06-22,08:26:00,24.4936,-77.70493,27.2,NA,Falling,NA
2021-06-22,08:31:00,24.49712,-77.70525,27.2,NA,Falling,NA
2021-06-22,08:32:00,24.49829,-77.70541,27.2,NA,Falling,NA
2021-06-22,08:33:00,24.49891,-77.70611,27.2,NA,Falling,NA
2021-06-22,09:04:00,24.49428,-77.70491,27.2,NA,Falling,NA
2021-06-22,09:12:00,24.4936,-77.70493,27.2,NA,Falling,NA
2021-06-22,09:15:00,24.49712,-77.70525,27.2,NA,Falling,NA
2021-06-22,09:17:00,24.49829,-77.70541,27.2,NA,Falling,NA
2021-06-22,09:20:00,24.49891,-77.70611,27.2,NA,Falling,NA
2021-06-22,09:32:00,24.49428,-77.70491,27.2,NA,Falling,NA
2021-06-22,09:51:00,24.4936,-77.70493,27.2,NA,Falling,NA
2021-06-22,10:00:00,24.49712,-77.70525,27.7,NA,Falling,NA
2021-06-22,10:03:00,24.49829,-77.70541,27.7,NA,Falling,NA
2021-06-22,10:05:00,24.49891,-77.70611,27.7,NA,Falling,NA
2021-06-22,10:13:00,24.4949,-77.70369,27.2,NA,Falling,NA
2021-06-22,10:24:00,24.49712,-77.70525,27.8,NA,Falling,NA
2021-06-22,10:38:00,24.49639,-77.70448,27.5,NA,Falling,NA
2021-06-22,10:40:00,24.49829,-77.70541,27.8,NA,Falling,NA
2021-06-22,10:57:00,24.49891,-77.70611,27.7,NA,Falling,NA
2021-06-22,11:08:00,24.4949,-77.70369,27.7,NA,Falling,NA
2021-06-22,11:21:00,24.49725,-77.70441,27.7,NA,Falling,NA
2021-06-22,11:24:00,24.49639,-77.70448,27.7,NA,Falling,NA
2021-06-22,11:24:00,24.49829,-77.70541,27.7,NA,Falling,NA
2021-06-22,11:38:00,24.4949,-77.70369,27.8,NA,Falling,NA
2021-06-22,12:06:00,24.49829,-77.70541,27.7,NA,Falling,NA
2021-06-22,12:07:00,24.49891,-77.70611,27.7,NA,Falling,NA
2021-06-22,12:10:00,24.49829,-77.70541,27.7,NA,Falling,NA
2021-06-22,12:12:00,24.49639,-77.70448,27.7,NA,Falling,NA
2021-06-22,12:15:00,24.49639,-77.70448,27.7,NA,Falling,NA
2021-06-22,12:34:00,24.4949,-77.70369,27.7,NA,Falling,NA
2021-06-22,12:41:00,24.49725,-77.70441,27.7,NA,Falling,NA
2021-06-22,12:48:00,24.49829,-77.70541,27.8,NA,Falling,NA
2021-06-22,12:58:00,24.49639,-77.70448,27.7,NA,Falling,NA
2021-06-22,16:01:00,24.48506,-77.70914,30,NA,Rising,NA
2021-06-22,16:05:00,24.48631,-77.70941,29.4,NA,Rising,NA
2021-06-22,16:07:00,24.48783,-77.71052,29.4,NA,Rising,NA
2021-06-22,16:10:00,24.4892,-77.71117,29.4,NA,Rising,NA
2021-06-22,16:12:00,24.49091,-77.71157,29.8,NA,Rising,NA
2021-06-22,16:42:00,24.48506,-77.70914,29.4,NA,Rising,NA
2021-06-22,16:45:00,24.48631,-77.70941,29.4,NA,Rising,NA
2021-06-22,16:47:00,24.48783,-77.71052,29.4,NA,Rising,NA
2021-06-22,16:49:00,24.4892,-77.71117,30,NA,Rising,NA
2021-06-22,16:51:00,24.49091,-77.71157,29.4,NA,Rising,NA
2021-06-22,17:16:00,24.4892,-77.71117,28.8,NA,Rising,NA
2021-06-22,17:24:00,24.49107,-77.71211,29.4,NA,Rising,NA
2021-06-22,17:34:00,24.48506,-77.70914,28.3,NA,Rising,NA
2021-06-22,17:36:00,24.48631,-77.70941,28.8,NA,Rising,NA
2021-06-22,17:38:00,24.48783,-77.71052,28.8,NA,Rising,NA
2021-06-23,08:24:00,24.57685,-77.69005,26.7,NA,Falling,NA
2021-06-23,08:26:00,24.57987,-77.69061,26.7,NA,Falling,NA
2021-06-23,08:31:00,24.58126,-77.69078,26.7,NA,Falling,NA
2021-06-23,08:33:00,24.58178,-77.69236,26.7,NA,Falling,NA
2021-06-23,08:35:00,24.58279,-77.69424,26.7,NA,Falling,NA
2021-06-23,09:09:00,24.57685,-77.69005,26.7,NA,Falling,NA
2021-06-23,09:13:00,24.57987,-77.69061,26.7,NA,Falling,NA
2021-06-23,09:16:00,24.58126,-77.69078,26.7,NA,Falling,NA
2021-06-23,09:20:00,24.58178,-77.69236,26.7,NA,Falling,NA
2021-06-23,09:23:00,24.58279,-77.69424,26.7,NA,Falling,NA
2021-06-23,09:40:00,24.58178,-77.69236,26.6,NA,Falling,NA
2021-06-23,09:55:00,24.57685,-77.69005,26.7,NA,Falling,NA
2021-06-23,10:00:00,24.57987,-77.69061,26.7,NA,Falling,NA
2021-06-23,10:03:00,24.58126,-77.69078,26.7,NA,Falling,NA
2021-06-23,10:08:00,24.58279,-77.69424,26.7,NA,Falling,NA
2021-06-23,10:40:00,24.58178,-77.69236,26.7,NA,Falling,NA
2021-06-23,10:45:00,24.57685,-77.69005,26.7,NA,Falling,NA
2021-06-23,10:50:00,24.57987,-77.69061,26.7,NA,Falling,NA
2021-06-23,10:52:00,24.58126,-77.69078,27.6,NA,Falling,NA
2021-06-23,10:55:00,24.57685,-77.69005,27.2,NA,Falling,NA
2021-06-23,11:00:00,24.58279,-77.69424,27.6,NA,Falling,NA
2021-06-23,11:23:00,24.58279,-77.69424,27.8,NA,Falling,NA
2021-06-23,11:30:00,24.58178,-77.69236,27.8,NA,Falling,NA
2021-06-23,11:35:00,24.57987,-77.69061,28,NA,Falling,NA
2021-06-23,11:48:00,24.58178,-77.69236,28.3,NA,Falling,NA
2021-06-23,11:56:00,24.58126,-77.69078,28,NA,Falling,NA
2021-06-23,12:23:00,24.58279,-77.69424,28.6,NA,Falling,NA
2021-06-23,12:31:00,24.57987,-77.69061,28.6,NA,Falling,NA
2021-06-23,12:34:00,24.57685,-77.69005,27.8,NA,Falling,NA
2021-06-23,12:44:00,24.58126,-77.69078,28.6,NA,Falling,NA
2021-06-23,12:46:00,24.58178,-77.69236,28.6,NA,Falling,NA
2021-06-23,18:07:00,24.54883,-77.63503,27.6,NA,NA,NA
2021-06-24,09:21:00,24.4269,-77.70655,27,NA,Falling,NA
2021-06-24,09:28:00,24.43072,-77.70647,27.5,NA,Falling,NA
2021-06-24,09:29:00,24.43178,-77.70591,27.5,NA,Falling,NA
2021-06-24,09:35:00,24.43394,-77.70541,26.6,NA,Falling,NA
2021-06-24,09:37:00,24.43533,-77.70545,27.5,NA,Falling,NA
2021-06-24,10:10:00,24.43072,-77.70647,27.5,NA,Falling,NA
2021-06-24,10:12:00,24.4235,-77.70749,27,NA,Falling,NA
2021-06-24,10:17:00,24.43178,-77.70591,27.5,NA,Falling,NA
2021-06-24,10:18:00,24.43072,-77.70647,27,NA,Falling,NA
2021-06-24,10:28:00,24.43394,-77.70541,27.5,NA,Falling,NA
2021-06-24,10:31:00,24.43533,-77.70543,26.6,NA,Falling,NA
2021-06-24,11:08:00,24.43178,-77.70591,27.5,NA,Falling,NA
2021-06-24,11:13:00,24.4269,-77.70655,27.5,NA,Falling,NA
2021-06-24,11:15:00,24.43533,-77.70543,26.6,NA,Falling,NA
2021-06-24,11:24:00,24.43394,-77.70541,27.5,NA,Falling,NA
2021-06-24,11:26:00,24.43072,-77.70647,27.5,NA,Falling,NA
2021-06-25,08:54:00,24.42712,-77.76427,28.3,NA,Falling,NA
2021-06-25,09:13:00,24.42631,-77.76412,28,NA,Falling,NA
2021-06-25,09:20:00,24.42751,-77.76327,28,NA,Falling,NA
2021-06-25,09:22:00,24.42611,-77.76359,28,NA,Falling,NA
2021-06-25,09:24:00,24.42648,-77.76235,28,NA,Falling,NA
2021-06-25,09:59:00,24.42631,-77.76412,28,NA,Falling,NA
2021-06-25,10:01:00,24.42712,-77.76427,28,NA,Falling,NA
2021-06-25,10:04:00,24.42751,-77.76327,28,NA,Falling,NA
2021-06-25,10:09:00,24.42611,-77.76359,28,NA,Falling,NA
2021-06-25,10:11:00,24.42648,-77.76235,28,NA,Falling,NA
2021-06-25,10:31:00,24.42611,-77.76359,27.8,NA,Falling,NA
2021-06-25,10:43:00,24.42631,-77.76412,28,NA,Falling,NA
2021-06-25,10:45:00,24.42712,-77.76427,28,NA,Falling,NA
2021-06-25,10:47:00,24.42751,-77.76327,28,NA,Falling,NA
2021-06-25,10:49:00,24.42648,-77.76235,28,NA,Falling,NA
2021-06-25,10:56:00,24.42611,-77.76359,28,NA,Falling,NA
2021-06-25,11:28:00,24.42631,-77.76412,28,NA,Falling,NA
2021-06-25,11:29:00,24.42712,-77.76427,28,NA,Falling,NA
2021-06-25,11:30:00,24.42751,-77.76327,28,NA,Falling,NA
2021-06-25,11:32:00,24.42648,-77.76235,28,NA,Falling,NA
2021-06-25,11:40:00,24.42611,-77.76359,28,NA,Falling,NA
2021-06-25,11:41:00,24.42631,-77.76418,27.8,NA,Falling,NA
2021-06-25,12:14:00,24.42751,-77.76327,28,NA,Falling,NA
2021-06-25,12:15:00,24.42712,-77.76427,28,NA,Falling,NA
2021-06-25,12:18:00,24.42648,-77.76235,28,NA,Falling,NA
2021-06-25,12:22:00,24.42611,-77.76359,28,NA,Falling,NA
2021-06-25,12:23:00,24.42631,-77.76412,28,NA,Falling,NA
2021-06-25,12:34:00,24.42631,-77.76418,28.3,NA,Falling,NA
2021-06-25,12:46:00,24.42631,-77.76418,28.3,NA,Falling,NA
2021-06-25,13:00:00,24.42712,-77.76427,28,NA,Falling,NA
2021-06-25,13:02:00,24.42751,-77.76327,28,NA,Falling,NA
2021-06-25,13:05:00,24.42648,-77.76235,28,NA,Falling,NA
2021-06-25,13:08:00,24.42611,-77.76359,28,NA,Falling,NA
2021-06-25,13:24:00,24.42751,-77.76327,28.9,NA,Falling,NA
2021-06-25,13:40:00,24.42631,-77.76412,29.2,NA,Falling,NA
2021-06-25,13:46:00,24.42712,-77.76427,29.2,NA,Falling,NA
2021-06-25,13:55:00,24.42611,-77.76359,29.2,NA,Falling,NA
2021-06-25,13:58:00,24.42648,-77.76235,29.2,NA,Falling,NA
2021-06-25,14:07:00,24.42631,-77.76418,28.9,NA,Falling,NA
2021-06-25,14:33:00,24.42712,-77.76427,29.2,NA,Falling,NA
2021-06-25,14:35:00,24.42751,-77.76327,29.2,NA,Falling,NA
2021-06-25,14:41:00,24.42611,-77.76359,29.2,NA,Falling,NA
2021-06-25,14:42:00,24.42648,-77.76235,29.2,NA,Falling,NA
2021-06-25,15:01:00,24.42631,-77.76412,29.2,NA,Falling,NA
2021-06-25,15:25:00,24.42712,-77.76427,29.2,NA,Falling,NA
2021-06-25,15:28:00,24.42751,-77.76327,29.2,NA,Falling,NA
2021-06-25,15:31:00,24.42611,-77.76359,29.2,NA,Falling,NA
2021-06-25,15:32:00,24.42648,-77.76235,29.2,NA,Falling,NA
2021-06-25,15:43:00,24.42712,-77.76427,29.2,NA,Rising,NA
2021-06-25,15:48:00,24.42631,-77.76412,29.2,NA,Rising,NA
2021-06-25,16:00:00,24.42712,-77.76427,29.2,NA,Rising,NA
2021-06-25,16:17:00,24.42751,-77.76327,29.2,NA,Rising,NA
2021-06-25,16:21:00,24.42611,-77.76359,29.2,NA,Rising,NA
2021-06-25,16:24:00,24.42648,-77.76235,29.2,NA,Rising,NA
2021-06-25,16:26:00,24.42631,-77.76412,29.2,NA,Rising,NA
2021-06-25,16:46:00,24.42712,-77.76427,29.2,NA,Rising,NA
2021-06-25,17:04:00,24.42751,-77.76327,29.2,NA,Rising,NA
2021-06-25,17:08:00,24.42611,-77.76359,29.2,NA,Rising,NA
2021-06-25,17:10:00,24.42648,-77.76235,29.2,NA,Rising,NA
2021-06-25,17:13:00,24.42631,-77.76412,29.2,NA,Rising,NA
2021-11-14,13:38:00,24.488,-77.713,26.2,NA,Rising,NA
2021-11-14,13:51:00,24.483,-77.711,26.1,NA,Rising,NA
2021-11-14,13:53:00,24.484,-77.712,26.1,NA,Rising,NA
2021-11-14,13:54:00,24.4845,-77.712,26.1,NA,Rising,NA
2021-11-14,13:56:00,24.486,-77.712,26.1,NA,Rising,NA
2021-11-14,14:00:00,24.486,-77.713,26.1,NA,Rising,NA
2021-11-14,14:27:00,24.483,-77.711,26.1,NA,Rising,NA
2021-11-14,14:28:00,24.484,-77.712,26.1,NA,Rising,NA
2021-11-14,14:30:00,24.4845,-77.712,26.1,NA,Rising,NA
2021-11-14,14:32:00,24.486,-77.712,26.1,NA,Rising,NA
2021-11-14,14:33:00,24.486,-77.713,26.1,NA,Rising,NA
2021-11-14,14:35:00,24.488,-77.712,26.1,NA,Rising,NA
2021-11-14,14:40:00,24.484,-77.712,26.1,NA,Rising,NA
2021-11-14,14:55:00,24.483,-77.711,26.1,NA,Rising,NA
2021-11-14,14:57:00,24.484,-77.712,26.1,NA,Rising,NA
2021-11-14,15:00:00,24.486,-77.712,26.1,NA,Rising,NA
2021-11-14,15:01:00,24.486,-77.713,26.1,NA,Rising,NA
2021-11-14,15:03:00,24.488,-77.712,26.1,NA,Rising,NA
2021-11-14,15:26:00,24.483,-77.711,26.1,NA,Rising,NA
2021-11-14,15:29:00,24.484,-77.712,26.1,NA,Rising,NA
2021-11-14,15:32:00,24.486,-77.712,26.1,NA,Rising,NA
2021-11-14,15:34:00,24.486,-77.713,26.1,NA,Rising,NA
2021-11-14,15:36:00,24.488,-77.713,26.7,NA,Rising,NA
2021-11-15,08:21:00,24.42612,-77.76385,26.1,NA,Falling,NA
2021-11-15,08:23:00,24.4269,-77.76538,26.1,NA,Falling,NA
2021-11-15,08:24:00,24.42686,-77.76476,26.1,NA,Falling,NA
2021-11-15,08:26:00,24.42613,-77.76542,26.1,NA,Falling,NA
2021-11-15,08:27:00,24.4263,-77.7651,26.1,NA,Falling,NA
2021-11-15,09:04:00,24.42612,-77.76385,26.1,NA,Falling,NA
2021-11-15,09:06:00,24.4269,-77.76538,26.1,NA,Falling,NA
2021-11-15,09:07:00,24.42686,-77.76476,26.1,NA,Falling,NA
2021-11-15,09:08:00,24.42613,-77.76542,26.1,NA,Falling,NA
2021-11-15,09:09:00,24.4263,-77.7651,26.1,NA,Falling,NA
2021-11-15,09:49:00,24.4263,-77.76583,26.2,NA,Falling,NA
2021-11-15,10:01:00,24.42612,-77.76385,26.1,NA,Falling,NA
2021-11-15,10:05:00,24.4269,-77.76538,26.1,NA,Falling,NA
2021-11-15,10:07:00,24.42686,-77.76476,26.1,NA,Falling,NA
2021-11-15,10:08:00,24.42613,-77.76542,26.1,NA,Falling,NA
2021-11-15,10:52:00,24.42612,-77.76385,26.1,NA,Falling,NA
2021-11-15,10:54:00,24.42738,-77.764415,25.7,NA,Falling,NA
2021-11-15,10:55:00,24.42686,-77.76476,26.1,NA,Falling,NA
2021-11-15,10:57:00,24.42613,-77.76542,26.1,NA,Falling,NA
2021-11-15,11:04:00,24.4269,-77.76538,26.1,NA,Falling,NA
2021-11-15,11:09:00,24.42738,-77.764415,25.7,NA,Falling,NA
2021-11-15,11:51:00,24.42612,-77.76385,26.1,NA,Falling,NA
2021-11-15,11:53:00,24.4269,-77.76538,26.1,NA,Falling,NA
2021-11-15,11:55:00,24.42686,-77.76476,26.1,NA,Falling,NA
2021-11-15,11:57:00,24.42613,-77.76542,26.1,NA,Falling,NA
2021-11-15,11:59:00,24.4263,-77.7651,26.1,NA,Falling,NA
2021-11-15,14:55:00,24.48359,-77.71154,26.1,NA,Rising,NA
2021-11-15,15:18:00,24.4859,-77.7154,25.9,NA,Rising,NA
2021-11-15,15:23:00,24.48144,-77.71253,25.9,NA,Rising,NA
2021-11-15,15:27:00,24.48359,-77.71154,26.1,NA,Rising,NA
2021-11-15,15:37:00,24.48744,-77.71165,25.9,NA,Rising,NA
2021-11-15,15:41:00,24.4859,-77.7154,25.9,NA,Rising,NA
2021-11-15,15:43:00,24.48359,-77.712,25.9,NA,Rising,NA
2021-11-15,15:45:00,24.48144,-77.71253,25.9,NA,Rising,NA
2021-11-15,16:18:00,24.48744,-77.71165,25.9,NA,Rising,NA
2021-11-15,16:20:00,24.4859,-77.7154,25.9,NA,Rising,NA
2021-11-15,16:22:00,24.48359,-77.712,25.9,NA,Rising,NA
2021-11-15,16:23:00,24.482,-77.71247,25.9,NA,Rising,NA
2021-11-15,16:25:00,24.48144,-77.71253,25.9,NA,Rising,NA
2021-11-15,16:59:00,24.48744,-77.71165,25.4,NA,Rising,NA
2021-11-15,17:01:00,24.4859,-77.7154,25.4,NA,Rising,NA
2021-11-15,17:03:00,24.48359,-77.712,25.4,NA,Rising,NA
2021-11-15,17:05:00,24.482,-77.71247,25.4,NA,Rising,NA
2021-11-15,17:07:00,24.48144,-77.71253,25.4,NA,Rising,NA
2021-11-16,08:38:00,24.5819,-77.69411,26.4,NA,Falling,NA
2021-11-16,08:39:00,24.58271,-77.69453,26.4,NA,Falling,NA
2021-11-16,08:40:00,24.53329,-77.69438,26.4,NA,Falling,NA
2021-11-16,08:42:00,24.58435,-77.69504,26.4,NA,Falling,NA
2021-11-16,08:43:00,24.58527,-77.69571,26.4,NA,Falling,NA
